0,1
-500,0.6423699481979284
-498,0.5129338214622774
-496,0.2710167890523264
-494,0.1499074223551487
-492,0.1380327942385845
-490,0.1496045506699597
-488,0.2184593720899783
-486,0.3449093369739625
-484,0.3154328307031755
-482,0.0426245707236607
-480,0.4903487781775973
-478,0.6062261628829616
-476,0.3863919916101188
-474,0.2437573126895745
-472,0.382980406550725
-470,0.5388321696490015
-468,0.4177509168676752
-466,0.1306305491130014
-464,0.0133631326858755
-462,0.1080583105447337
-460,0.0624341286150936
-458,0.3384070812921426
-456,0.7579436341892928
-454,0.7080118597614288
-452,0.2610904906654078
-450,0.0019422104493851
-448,0.2219832788269167
-446,0.5181976595827569
-444,0.3688052917102954
-442,0.1479388107398848
-440,0.447516078393165
-438,0.1973615281408188
-436,0.2288780966426284
-434,0.2511238140914001
-432,0.0999989832856528
-430,0.2967094414526849
-428,0.1816097822950199
-426,0.117750386211235
-424,0.2527060160967281
-422,0.3020967794350491
-420,0.1712592807914112
-418,0.1549228499746797
-416,0.3564635851388709
-414,0.4794588696156527
-412,0.3678198400103475
-410,0.2254037672042489
-408,0.1478658167826466
-406,0.0402435946159385
-404,0.3281586399284594
-402,0.4094353087484845
-400,0.2218283373952793
-398,0.1383880973176771
-396,0.3791157050512811
-394,0.6363099402694901
-392,0.586842747801392
-390,0.3997807355909323
-388,0.3429663540010933
-386,0.2503968297813951
-384,0.1019019473522687
-382,0.3960311793161533
-380,0.1627680551289312
-378,0.3913338982863806
-376,0.5441895935844033
-374,0.0452375442249498
-372,0.550315559430222
-370,0.6482291347818223
-368,0.308345138437208
-366,0.0105032937123124
-364,0.030774767737138
-362,0.2156942008349765
-360,0.5160484915799675
-358,0.6003190313888147
-356,0.3886774579066161
-354,0.1139727681672342
-352,0.0095061601587203
-350,0.0006587445855205
-348,0.1224054428607229
-346,0.3790376801390162
-344,0.5993575610906345
-342,0.641819106821422
-340,0.5025707883013627
-338,0.2923025144912682
-336,0.179743800845679
-334,0.2590253078892252
-332,0.3967434056015644
-330,0.3399286779494571
-328,0.0383192265100248
-326,0.3086507501850983
-324,0.5238093879503649
-322,0.5679975211301098
-320,0.4786977011622386
-318,0.3875229317574141
-316,0.4292777990365269
-314,0.5299185326116546
-312,0.5178648920688678
-310,0.4183919649117226
-308,0.3517218215283373
-306,0.271113072595325
-304,0.0950870597052173
-302,0.101017824345779
-300,0.2644629184660704
-298,0.47760003656596
-296,0.7187682358424332
-294,0.7942042304799319
-292,0.6441567614576991
-290,0.4732009721858328
-288,0.4670485217987494
-286,0.5468003898406528
-284,0.4726054753111378
-282,0.1133406387187743
-280,0.3706790666718795
-278,0.6194568218947305
-276,0.4806880150771016
-274,0.2530134674969492
-272,0.3007662812559253
-270,0.5664292855702333
-268,0.7393575389630622
-266,0.7136557906077117
-264,0.5877840307664428
-262,0.4303624615799085
-260,0.2913860973041732
-258,0.2131106319286872
-256,0.112312340263327
-254,0.0961952786144278
-252,0.2888884042374568
-250,0.2957373529900498
-248,0.1739392815998938
-246,0.1593497371630615
-244,0.4171373536853525
-242,0.8157203636024442
-240,0.9344714981599757
-238,0.5287936311594907
-236,0.0464925856911901
-234,0.2585787291416664
-232,0.1483414499971617
-230,0.1819609195581837
-228,0.4809317398589566
-226,0.735840517690145
-224,0.8009240632200492
-222,0.8662332565824948
-220,1.024897909302107
-218,1.0534347080246176
-216,0.7360402232828596
